Date,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
6/23/2023,186.68,335.02,477,165.48,229.55,51.82,138.85,148.46,151.35,300.81,114.6,61.2,50.33,289.91,109.52,88.1,35.51,227.11,200.09,129.43,210.09,314.71,234.44,33,168.07,205.41,100.72,173.72,67.78,31.4
6/26/2023,185.27,328.6,479.06,163.63,226.3,51.68333333,139.19,148.61,154.01,307.89,113.08,61.22,50.21,289.09,111.74,88.7,36.11,224.73,202.58,131.34,207.36,312.36,236.95,33.34,167.11,205.58,100.41,172.39,67.8,31.59
6/27/2023,188.06,334.57,482.56,163.29,227.34,51.49666667,139.2,150.02,153.53,313.74,113.32,61.09,50.86,291.3,113.61,89.06,36.55,222.61,203.34,132.34,208.82,313.45,240.69,34.1,168.19,209.43,98.26,172.59,69.2,28.64
6/28/2023,189.25,335.85,474.45,162.96,227.96,51.77666667,138.59,149.99,154.92,306.51,112.44,60.52,50.87,291.74,113.03,88.83,36.82,221.31,202.5,131.76,212.17,313.66,241.87,33.57,169.78,210.72,98.57,168.37,69.67,29.08
6/29/2023,189.59,335.05,476.44,164.1,234.32,51.42666667,143.43,149.38,156.24,307.82,113.54,60.02,51.21,294.47,113.37,88.95,36.99,221.16,206.47,134.06,210.43,323.09,244.24,32.91,172.08,211.83,99.24,170.99,70.86,28.37
6/30/2023,193.97,340.54,480.64,165.52,237.48,52.39333333,145.44,151.74,157.35,310.64,115.39,60.22,51.74,298.41,110.37,89.28,37.19,222.02,207.5,133.81,211.26,322.54,246.05,33.44,174.2,211.16,100.09,173.66,71.44,28.49
7/3/2023,192.46,337.99,477.88,163.35,237.97,52.73333333,146.61,152.5,157.21,310.02,114.33,60.58,51.82,294.84,109.11,90.5,37.28,225.01,208.3,133.67,211.65,326.61,247.33,33.62,175.44,210.92,101.14,173.09,71.57,29.02
7/4/2023,192.46,337.99,477.88,163.35,237.97,52.73333333,146.61,152.5,157.21,310.02,114.33,60.58,51.82,294.84,109.11,90.5,37.28,225.01,208.3,133.67,211.65,326.61,247.33,33.62,175.44,210.92,101.14,173.09,71.57,29.02
7/5/2023,191.33,338.15,471.22,162.81,239.45,52.70333333,144.64,152.24,156.31,310.8,113.7,61.03,51.51,296.9,107.1,89.79,37.48,225.88,206.43,134.24,213.82,320.05,244.83,32.51,175.57,213.31,98.63,172.59,69.79,29.26
7/6/2023,191.81,341.27,469.36,161.6,238.88,52.37,143.21,151.99,152.88,302.02,111.75,60.56,51.11,294.92,105.1,88.74,37.13,222.98,204.01,132.16,210.14,313,240.58,31.97,170.94,212.62,96.31,170.91,69.57,29.11
7/7/2023,190.68,337.22,461.58,159.25,236.45,51.16333333,144.34,148.8,154.22,302.81,109,59.76,50.99,292.1,104.46,88.64,35.9,218.65,203.26,132.08,209.59,315.17,245.18,31.85,169.8,212.1,97.29,171.65,70.41,29.1
7/10/2023,188.61,331.83,463.05,159.51,238.16,51.62666667,145.15,148.86,155.25,310.28,109.96,59.31,51.4,294.49,105.78,88.1,35.14,224.73,207.74,132.9,212.81,316.47,248.81,32.74,171.71,213.31,97.19,169.07,70.32,29.79
7/11/2023,188.08,332.47,462.89,158.63,240.55,51.55,147.42,148.08,158.12,313.66,108.7,59.52,52.12,294.74,107.39,89.49,34.99,223.86,208.73,134.44,221.17,320.88,252.85,33.3,174.64,218.76,101.92,172.36,71.34,30.57
7/12/2023,189.77,337.2,451.7,158.08,242.21,51.68,148.15,148.85,159.64,317.52,107.47,59.84,50.74,295.61,107.76,90.15,34.86,225.68,208.52,132.84,227.28,326.4,253.6,33.98,174.33,217.11,101.57,171.12,72.63,30.32
7/13/2023,190.54,342.66,447.75,158.81,243.31,51.37666667,148.87,148.95,157.51,314.6,106.32,60.35,51.53,295.22,107.84,90.47,34.64,227.66,208.71,133.92,230.37,328.68,255.86,33.87,174.24,216.85,102.86,168.22,73.2,29.74
7/14/2023,190.69,345.24,480.17,159.87,243.16,51.55333333,149.77,150.05,153.58,316.5,107.34,60.9,50.38,294.94,107.95,88.62,34.01,227.43,206.14,133.4,229.33,326.19,255.62,33.15,173.39,213.12,102.3,165.95,72.61,29.2
7/17/2023,193.99,345.73,484.08,159.07,243.99,51.61666667,153.38,148.99,153.44,316.05,105.57,60.81,50.81,294.68,108.71,85.56,31.46,227.84,208.17,134.24,228,327.2,257.46,34.37,175.39,211.87,101.7,168.59,72.58,29.12
7/18/2023,193.73,359.49,500,159.06,240.77,51.52333333,153.66,149.27,153.75,316.76,105.95,60.57,51.24,293.82,109.72,85.95,32.27,232.57,205.25,135.36,227.63,337.27,263.81,34.5,178.04,211.57,103.01,171.02,74.55,29.58
7/19/2023,195.1,355.08,503.7,158.74,241.42,51.54,154.25,150.29,154.69,319.48,105.95,61.64,52.43,294.13,109.88,87.04,33.97,232.05,205.17,135.48,234.37,340.55,262.75,34.46,177.12,208.6,103.48,170.56,75.16,29.93
7/20/2023,193.13,346.87,504.24,168.38,239.62,52.49333333,156.15,150.56,156.4,319.09,108.46,62.39,52.37,297.13,107.53,86.21,33.64,233.23,207.96,138.38,228.16,350.86,261.09,33.37,177.11,213.61,104.29,173.63,75.42,30.24
7/21/2023,191.94,343.77,506.53,170.19,239.25,52.79,154.95,152.93,158.69,320.47,110.39,62.44,52.63,295.61,109.06,87.18,33.88,234.82,208.6,138.94,228.06,351.96,257.65,34.02,170.22,211.8,104.33,172.82,75.13,30.46
7/24/2023,192.75,345.11,508.68,171.08,240.74,53.1,158,153.42,161.82,325.11,108.79,62.46,53.11,295.31,108.77,86.6,33.98,235.42,209.32,139.54,225.66,358.93,259.37,33.63,167.79,215.87,104.27,174.84,75.49,30.64
7/25/2023,193.62,350.98,510.93,172.39,238.69,53.05666667,156.82,153.78,162.56,325.13,107.53,62.25,53.6,292.36,108.3,85.63,34.24,235.31,209.68,140.33,226.03,354.7,262.06,34.1,166.5,214.12,109.83,172.12,76.8,30.69
7/26/2023,194.5,337.77,508,172.72,237.1,53.24666667,157.76,153.94,161.34,329.59,107.14,63.05,53.22,291.75,109.3,85.86,34.34,235.21,208.26,141.07,225.58,357.56,258.32,34.36,167.75,232.8,112.64,174.16,76.63,30.85
7/27/2023,193.22,330.72,505.23,173.69,234.44,53.05333333,156.02,152.11,159.66,329.71,105.27,62.44,53,295.19,107.67,85.36,33.55,236.05,196.41,142.97,225.15,354.51,258.3,34.55,163.6,233.75,111.19,174.87,77.81,30.63
7/28/2023,195.83,338.37,502.91,174.48,235.75,53.30333333,156.91,156.41,158.87,331.37,106.34,62.48,52.09,294.03,108.62,86.13,34.03,236.37,195.19,143.45,225.6,353.23,260.43,36.83,165.43,238.69,111.88,173.26,77.3,29.8
7/31/2023,196.45,335.92,506.37,167.53,237.73,53.28666667,157.96,156.3,163.66,333.84,106.65,61.93,52.04,293.2,110.39,88.89,34.08,234.15,194.13,144.18,225.01,355.87,265.17,35.77,168.88,238.85,111.5,172.61,77.63,29.97
8/1/2023,195.605,336.34,504.74,168.89,239.78,53.03666667,157.18,156.25,162.3,332.07,105.28,61.77,52.66,291.07,109.4,89.03,33.43,232.12,193.48,143.33,224.27,357.72,288.65,35.8,169.65,238.01,110.56,172.31,77.04,29.57
8/2/2023,192.58,327.5,504.8,169.91,237.56,53.07333333,155.4,156.59,159.73,328.5,105.7,61.96,52.58,289.62,107.51,86.3,33.32,230.41,192.9,144.17,220.5,351.1,287.57,34.39,166.75,231.38,108.91,171.1,76.38,30.67
8/3/2023,191.17,326.66,504.86,170.64,238.76,53.08666667,156.35,157,159.67,329.85,105.73,61.64,53.15,291.02,108.64,85.49,33.06,230.7,190.51,144.45,215.56,353.16,281.45,34.87,166.41,231.36,107.19,169.4,77.13,30.31
8/4/2023,181.99,327.78,502.73,169.04,238.99,52.78,156.02,155.28,159.31,326.43,105,60.71,52.63,287.02,108.81,86.3,32.62,243.28,189.21,144.24,214.59,353.22,276.44,35.14,165.41,231.36,105.51,168.65,77.03,29.86
8/7/2023,178.85,330.11,510.74,173.1,241.51,53.49666667,156.76,156.92,159.89,329.17,106.09,61.19,53.01,291.4,110.48,86.83,32.53,252.94,189.6,146.18,216.06,355.56,281.65,35.23,166.96,238.25,105.23,170.12,78.08,29.88
8/8/2023,179.8,326.05,505.86,173.18,239.29,53.55,155.88,157.09,159.65,327.81,106.41,60.92,53.06,289.58,109.69,88.13,32.57,260.8,187.65,145.91,211.58,348.26,282.89,35.02,165.87,238.04,104.12,167.88,77.59,29.53
8/9/2023,178.19,322.23,502.11,173.07,239.76,53.63666667,153.79,156.89,159.86,328.21,106.1,61.06,52.99,288.23,109.69,87.49,32.71,259.32,189.24,142.49,205.86,342.69,284.53,34.28,163.82,237.86,103.71,167.29,76.38,29.26
8/10/2023,177.97,322.93,503.48,172.17,240.16,53.42,153.56,156.11,160.83,329.4,105.57,60.92,53.37,287.6,109.03,91.76,33.02,262.06,188.74,143.25,208.25,340.4,283.82,34.68,163.54,238.26,103.9,166.94,76.14,29.23
8/11/2023,177.79,321.01,508.01,173.85,240.04,53.73333333,154.45,157.02,164.15,331.11,107.44,61.17,53.79,288.62,108.09,89.02,33.36,262.51,190.67,143.12,208.7,340.73,285.22,34.89,165.27,235.72,104.55,166.86,76.32,29.35
8/14/2023,179.46,324.04,510.93,173.44,242.9,53.33333333,154.77,155.79,164.03,329.95,108.91,60.88,53.88,288.81,107.64,88.81,33.56,260.97,189.51,141.91,212.06,337.74,284.54,35.68,166.08,236.71,103.42,166.27,76.69,29.07
8/15/2023,177.45,321.86,506.69,172.94,239.83,53.06,150.83,154.79,159.24,332.14,108.66,60.47,53.35,288.3,106.55,87.06,33.26,266.01,187.8,141.87,208.78,332.21,277.37,34.77,161.91,232.26,101.14,163.48,75.25,28.6
8/16/2023,176.57,320.4,503.56,172.39,239.29,53.08666667,150.19,153.21,158.63,333.03,108.73,60.48,52.96,285.4,106.53,86.35,33.27,265.02,186.49,140.64,206.99,329.11,274.51,33.53,160.76,229.95,100.79,165.37,74.76,28.19
8/17/2023,174,316.88,493.96,174.01,237.37,51.89666667,148.63,152.11,159.75,327.28,108.92,60.61,54.73,281.86,105.05,85.92,33.06,263.85,185.98,140.66,203.84,327.52,275.17,32.58,160.58,224.54,101.8,163.41,74.83,27.16
8/18/2023,174.49,316.48,498.44,172.49,238.17,52.64333333,148.97,152.54,160.9,327.37,109.2,60.95,55.04,281.74,104.81,85.96,33.18,261.82,186.58,141.41,204.83,324.93,273.8,32.75,160.23,226.65,100.01,162.47,75.4,26.54
8/21/2023,175.84,321.88,497.68,167.35,239.46,52.50333333,149.48,151.77,160.36,324.06,109.64,60.43,55.44,280.04,102.86,85.88,33,260.7,186.95,142.28,209.03,322.06,272.75,33.14,160.88,227.22,99.19,161.6,74.8,26.44
8/22/2023,177.23,322.46,492.34,166.02,240.57,52.33666667,146.38,151.83,159.04,324.48,107.23,60.06,55.46,280.31,101.46,85.79,33.2,257.62,186.01,141.49,206.76,318.79,270.2,32.89,159.08,230.07,98.51,159.94,73.89,26.54
8/23/2023,181.12,327,489.44,164.53,242.3,52.7,147.37,153.25,159.25,326.09,111.3,60.27,55.98,281.87,98.75,85.83,33.19,257.36,187.08,143.41,209.13,322.33,273.03,33.98,159.44,228.58,99.65,160.93,74.52,26.54
8/24/2023,176.38,319.97,488.1,165.09,239.47,52.29666667,147.23,152.54,157.94,322.59,109.45,60.11,55.24,282.35,97.63,82.47,33.38,256.62,185.16,143.55,205.51,319.96,269.3,32.59,157.79,217.31,98.5,161.84,74.25,25.32
8/25/2023,178.61,322.98,489.12,166.25,242.57,52.60666667,147.05,153.54,159.12,322.86,110.21,60.39,55.7,284.58,98.84,83.36,33.35,256.38,186.3,145.35,209.47,320.15,272.56,33.25,158.32,223.41,98.95,161.64,74.64,25.26
8/28/2023,180.19,323.7,491.28,164.29,243.83,52.90666667,147.56,153.78,160.21,325.91,108.93,60.56,56.2,283.68,99.63,84.16,33.55,256.55,187.88,146.02,211.72,325.97,274.79,33.62,159.19,227.06,104.12,160.83,75.49,25.17
8/29/2023,184.12,328.41,492.83,164.31,245.34,53.35,148.76,153.87,159.96,329.38,109.99,60.5,56.56,283.59,101.77,84.4,34.69,259.64,189.52,146.45,211.96,332.55,280.03,34.31,160.24,227.25,105.57,161.28,76.71,25.54
8/30/2023,187.65,328.79,491.53,163.73,246.23,53.73333333,148.16,154.04,160.18,330.63,110.21,60.47,56.81,284.24,102.1,84.28,34.64,257.88,188.56,146.86,215.04,328.58,282.33,34.53,160.17,228.85,104.45,161.32,76.99,25.6
8/31/2023,187.87,327.76,476.58,161.68,245.68,54.20333333,146.33,154.34,161.1,330.3,108.98,59.83,57.35,281.15,101.71,83.68,34.98,256.34,187.94,146.83,221.46,327.71,281.13,35.14,157.99,224.03,106.67,161.23,76.89,25.31
9/1/2023,189.46,328.66,476.24,160.48,248.11,53.85666667,146.82,154.51,164.3,333.08,109.84,59.31,57.84,280.94,102.36,81.64,34.86,256.71,188.39,147.94,221.53,327.4,286.25,36.61,159.62,223.4,106.95,162.3,77.97,23.43
9/4/2023,189.46,328.66,476.24,160.48,248.11,53.85666667,146.82,154.51,164.3,333.08,109.84,59.31,57.84,280.94,102.36,81.64,34.86,256.71,188.39,147.94,221.53,327.4,286.25,36.61,159.62,223.4,106.95,162.3,77.97,23.43
9/5/2023,189.7,333.55,480.81,160.68,245.34,53.42333333,145.2,152.44,166.46,327.78,107.51,58.82,57.26,279.16,100.32,81.19,34.3,254.01,185.7,148.13,218.69,323.75,281.63,36.71,160,222.57,106.85,160.39,75.39,22.73
9/6/2023,182.91,332.88,476.94,158.01,246.16,53.82333333,144.96,152.14,166.63,326,106.49,58.78,57.16,275.44,100.18,80.98,34.18,249.01,184.51,148.06,221.62,321.13,282.9,36.98,158,217.95,106.37,160.61,75.96,22.64
9/7/2023,177.56,329.91,484.81,160.03,247.14,54.49,143.72,153.59,166.64,328.42,107.94,58.33,56.79,278.33,97.93,80.57,33.81,254.39,184.12,147.52,222.53,321.96,281.43,38.18,156.78,216.05,105.95,160.67,75.56,22.04
9/8/2023,178.18,334.27,480.77,160.56,247.29,54.59,143.83,152.93,167.21,328.71,109.05,58.33,56.67,279.22,97.67,81.58,33.45,259.43,184.52,147.68,224.76,325.52,282.28,38.01,157.43,211.27,106.24,159.89,75.41,21.99
9/11/2023,179.36,337.94,479.38,162.66,247.22,54.78,144.46,154.75,163.76,328.37,108.6,58.88,56.84,279.76,96.79,82.52,33.94,261.72,186.21,148.38,225.31,324.65,282.05,38.59,157.83,211.01,107.89,161.13,75.43,21.43
9/12/2023,176.3,331.77,479.9,163.58,247.3,54.84,146.34,152.03,166.81,326.28,109.02,58.3,56.39,280.71,96.3,83.68,34.04,260.31,189.21,146.3,221.66,330.9,281.81,38.86,158.5,210.65,107.16,162.77,75.19,21.72
9/13/2023,174.21,336.06,479.84,163.99,247.83,54.85333333,146.41,153.09,166.2,325.88,107.81,58.44,56.28,281.77,96.13,83.48,33.86,257.23,191.59,146.55,218.8,334.98,275.92,38.71,159.14,208.4,101.05,163.13,74.18,21.9
9/14/2023,175.74,338.7,483.6,163.74,241.5,55.08333333,149.25,154.77,167.23,329.63,108.24,58.46,56.37,284.76,97.19,84.48,34.04,262.3,193.56,147.35,218.78,344.57,282.56,38.67,161.78,209.05,102.32,165.96,75.17,22.48
9/15/2023,175.01,330.22,486.7,161.45,241.07,54.88,148.81,153.47,166.5,321.4,107.52,57.94,56.04,278.23,96.26,85.58,33.79,260.72,193.04,145.99,214.61,342.54,279.15,37.88,163.75,208.11,101.06,164.8,74.56,22.42
9/18/2023,177.97,329.06,486.06,162.47,244.66,54.47333333,149.12,154.05,167.22,317.26,107.82,58.3,56.11,277.72,95.51,85.02,33.53,263.15,194.46,145.09,215,343.32,280.94,37.99,159.63,205.12,101.04,166.85,74.78,22.19
9/19/2023,179.07,328.65,480.66,162.2,243.56,54.46,148.93,153.6,167.2,314.61,107.36,58.18,55.84,278.13,94.62,81.94,33.4,264.31,195.35,146.52,215.7,341.89,279.67,36.34,159.35,204.48,100.23,167.19,74.47,22.03
9/20/2023,175.49,320.77,492.13,162.91,241.86,54.63666667,148.3,153.47,166.69,310.86,107.31,58.44,55.5,277.2,94.04,82.56,33.6,271.46,194.44,149.83,213.03,336.7,278.61,34.69,157.23,202.37,98.99,168.94,74,21.84
9/21/2023,173.93,319.53,501.14,161.66,236.61,53.97333333,147.14,152.14,165.19,306.76,106.73,57.54,53.34,271.22,91.59,82.73,33.29,269.41,191.43,147.38,208.61,330.24,272.03,34.65,154.71,199.95,97.49,168.61,72.86,21.45
9/22/2023,174.79,317.01,506.1,160.5,235.08,54.11666667,145.73,151.58,166.28,305.73,106.34,57.6,53.57,272.22,90.85,81.25,33.28,267.7,189.78,146.91,206.43,327.89,273.06,34.18,153.08,197.71,97.04,167.84,72.84,21.12
9/25/2023,176.08,317.54,510.28,160.26,233.36,54.35666667,146.45,150.66,168.71,306.49,105.84,57,53.48,269.78,90.6,81.01,33.16,266.86,191.86,146.48,206.34,328.84,274.27,34.29,153.23,198.78,94.79,167.84,73.36,21.34
9/26/2023,171.96,312.14,505.45,159.02,229.65,54.16666667,144.93,149.32,167.8,302.54,105.39,56.53,52.71,267.72,90.17,80.05,32.99,269.04,187.89,143.24,202.49,323.82,269.52,33.83,151.12,195.64,93.88,167.96,72.78,21.13
9/27/2023,170.43,312.79,503.73,157.11,229.5,53.90666667,145.78,147.34,171.04,301.82,103.94,55.95,53.2,263.64,89.42,79.9,32.4,268.98,187.88,143.17,202.73,321.95,272.71,34.61,149.9,195.46,93.46,167.92,73.47,21.02
9/28/2023,170.69,313.64,510.1,156.88,231.66,54.18,147.59,146.34,170.59,303.49,104.3,55.81,53.88,265.59,89.63,80.13,32.55,270.82,187.11,141.58,203.2,325.2,276.24,35.18,150.23,190.43,93.26,167.62,74.54,20.9
9/29/2023,171.21,315.75,504.19,155.75,230.01,53.31,145.02,145.86,168.62,302.16,102.95,55.98,53.76,263.44,95.62,81.05,32.41,268.76,184.74,140.3,202.78,323.57,273,35.55,149.19,191.68,93.62,163.31,74.59,22.24
10/2/2023,173.75,321.8,514.57,155.15,231.27,53.36666667,143.77,145.19,166.54,299.83,102.55,55.48,54.39,257.75,94.56,81.67,31.76,266.31,182.61,140.8,203.71,318.5,271.72,35.46,149.48,187.83,90.22,162.27,73.32,22.42
10/3/2023,172.4,313.39,509.47,155.34,228.81,53.03,142.71,145.49,166.93,291.94,101.77,54.88,53.65,254.49,95.09,79.54,31.98,261.01,181.14,140.39,199.83,306.12,268.97,35.69,145.05,188.92,88.79,160.92,73.49,22.55
10/4/2023,173.66,318.955,510.62,155.52,231.22,53.66666667,143.35,145.97,163.04,292.39,102.17,55.04,53.45,255.81,95.89,79.32,31.54,265.44,182.5,141.07,201.87,308.6,265.03,35.93,146.63,186.73,88.02,162.5,73.68,22.29
10/5/2023,174.91,319.36,516.23,157.14,233.48,53.02666667,142.9,143.8,163.9,291.7,103.6,52.38,53.07,252.23,95.79,80.81,31.82,265.08,180.02,141.52,202.01,310.5,260.8,35.89,147.09,186.29,87.83,163.88,73.65,22.18
10/6/2023,177.49,327.26,524.81,157.64,235.04,52.13666667,145.1,144.09,162.23,292.82,103.88,53.14,53.45,248.22,97.11,82.94,30.85,267.47,184.66,142.03,207.36,312.48,266.04,36.19,149.32,187.38,88.4,162.95,75.3,21.81
10/9/2023,178.99,329.82,526.51,158.54,234.44,51.94666667,144.77,143.36,166.72,295.36,104.5,52.88,53.92,249.92,96.88,84.7,31.45,271.54,186.52,142.2,207.22,312.61,271.3,36.06,148.82,188.49,89.05,163.26,75.27,22.27
10/10/2023,178.39,328.39,524.24,158.36,236.6,52.53333333,145.65,144.78,166.54,299.22,103.61,54.03,53.87,251.52,97.62,84.99,31.76,271.25,186.34,142.11,206.88,314.77,273.21,36.43,150.93,193.53,90.64,162.23,76.23,22.38
10/11/2023,179.8,332.42,524.13,156.18,235.68,52.74333333,146.15,143,161.1,298.05,103.46,53.71,53.66,250.92,98.65,84.85,31.46,283.6,187.4,143.23,206.85,313.02,272.83,36.88,151.51,196.07,90.39,162.41,76.42,22.6
10/12/2023,180.71,331.16,525.54,156.33,236.78,52.98333333,145.81,143.32,161.23,293.02,103.59,52.81,53.85,246.19,99.25,84.35,30.91,285.04,183.94,141.24,205.68,309.85,269.61,36.84,151.28,191.3,89.02,160.73,75.87,24.19
10/13/2023,178.85,327.73,539.4,156.85,237.67,53.27666667,148,144.69,164.06,291.92,104.01,52.89,53.77,248.31,99.91,84.35,30.67,284.1,183.56,138.46,204.59,309.3,267.94,35.97,151.1,184.91,88.68,164.21,75.39,23.25
10/16/2023,178.72,332.64,538.03,157.53,240.07,53.73666667,147.85,146.07,165.4,297.33,104.14,53.43,54.16,249.94,102.04,85.71,31.25,286.88,186.23,139.21,208.53,314.39,270.79,36.56,152.79,184.93,89.94,167.65,75.29,22.78
10/17/2023,177.15,332.06,536.65,156.09,241.2,53.80666667,147.53,146.26,167.59,295.94,104.17,54.07,53.94,251.14,103.01,86.2,31.51,284.42,186.32,140.32,209.84,309.36,272.65,36.06,154.39,185.6,90.55,169.36,75.67,22.85
10/18/2023,175.84,330.11,536.06,152.73,237.47,53.84666667,145.91,150.03,168.92,290.24,101.99,54.05,53.77,256.03,103.77,84.68,31.05,283.58,183.47,139.97,204.83,301.96,259.22,35.64,151.53,185.69,88.4,168.11,74.22,21.25
10/19/2023,175.46,331.32,531.63,152.32,233.81,53.59,145.29,148.25,169.1,286.77,100.43,54.35,53.32,258.38,103.05,83.25,31.58,280.6,182.27,138.01,208.32,299.19,252.89,35.67,149.62,182.79,87.06,163.94,73.98,20.96
10/20/2023,172.88,326.67,527.03,153,233.38,52.92,142.95,148.05,166.83,286.41,102.67,54.57,52.93,258.11,102.67,82.65,31.57,278.81,181.32,137.16,203.73,300.05,249.2,34.92,141.57,180.04,86.55,161.59,73.01,21.26
10/23/2023,173,329.32,521.57,151.39,231.53,53.67,141,148.15,160.68,285.07,103.35,54.08,52.2,254.75,102.81,83.1,31.39,273.06,180.52,136.38,202,299.22,247.32,33.85,144.59,181.03,85.6,159.19,72.28,21.96
10/24/2023,173.44,330.53,525,151.23,234.65,54.41666667,141.17,149.9,156.65,283.31,103.03,55.64,53.01,257.27,105.18,82.56,34.3,276.12,181.46,137.79,204.22,299.18,249.55,34.59,144.42,182.36,90.12,157.92,72.8,21.37
10/25/2023,171.1,340.67,530.21,151.57,236.85,54.25333333,140.4,150.6,155.87,280.93,103.63,56.12,52.4,258.03,103.54,80.59,33.69,272.16,178.09,137.08,197.06,296.76,244.94,32.83,143.52,177.73,89.39,164.73,71.64,21.67
10/26/2023,166.89,327.89,528.36,149,231.28,53.92333333,140.76,149.8,154.75,278,105.55,55.78,51.37,255.83,100.02,79.78,34.47,269.71,176.06,143.76,196.25,296.99,242.43,32.52,143.34,179.09,88.65,164.46,72.22,21.7
10/27/2023,168.22,329.81,524.66,145.6,229.27,53.72333333,135.69,147.16,144.35,276.46,102.82,55.24,51.56,255.76,97.98,79.33,33.44,261.57,177,142.52,196.57,289.91,238.56,35.54,141.31,179.69,87.52,160.68,72.15,21.14
10/30/2023,170.29,337.31,529.99,147.03,233.08,54.34,137.42,149.26,146.09,281.48,102.68,56.15,51.57,260.15,101.8,80.68,34.62,263.19,179.75,142.63,199.27,300.83,242.16,35.69,143.27,182.35,89.52,165.51,72.89,21.1
10/31/2023,170.77,338.11,535.56,148.34,235.1,54.47,139.06,150.03,145.73,284.69,102.7,56.49,52.13,262.17,102.77,81.59,35.13,255.7,183.26,144.64,200.83,303.61,226.05,36.5,146.03,186.82,90.95,167.44,72.88,21.08
11/1/2023,173.97,346.07,531.6,148.69,238.58,54.95666667,138.94,149.61,143.98,286.63,102.85,56.44,52.19,261.97,100.88,81.07,35.4,260.84,183.99,145.4,203.91,307.16,231.83,37.29,146.45,189.38,90.56,169.28,66.92,20.63
11/2/2023,177.57,348.32,536.13,150.24,243.25,55.17333333,141.42,151.44,148.76,294.53,102.85,57.09,52.75,266.85,105.08,83.29,35.9,266.59,186.43,147.01,208.11,313.76,239.12,37.7,150.85,192.01,92.31,168.95,68.13,21.5
11/3/2023,176.65,352.8,530.9,151.34,243.6,54.88666667,143,150.07,147.61,295.61,103.38,56.74,53.01,267.87,107.06,85.07,36.02,269.86,188.99,147.9,207.47,327.62,240.75,38.14,152.76,195.05,93.86,168.41,69.67,22.11
11/6/2023,179.23,356.53,533.46,151.7,243.49,54.96,144.08,150.94,147,294.57,104.34,56.97,53.29,268.91,107.25,84.02,35.64,272.83,187.5,148.97,207.42,323.91,238.28,37.95,152.99,192.95,93.52,169.55,69.54,21.77
11/7/2023,181.82,360.53,537.83,150.9,244.77,55.21666667,144.01,150.59,144.41,294.77,104,57.18,53.13,268.67,109.36,84.59,35.94,271.11,186.61,148.83,211.84,323.95,234.92,38.77,152.98,191.41,93.15,169.99,68.43,21.65
11/8/2023,182.89,363.2,536.73,150.35,243.91,54.76666667,144.72,150.01,142.4,295.92,104.4,57.09,53,267.49,109.39,84.5,35.77,273.26,184.62,148.03,211.47,324.56,234.82,37.92,153.01,191.83,92.32,168.56,68.41,21
11/9/2023,182.41,360.69,539,147.42,241.64,54.64,144.29,150.35,141.94,287.87,102.38,56.66,52,266.91,107,90.34,35.62,264.06,183.68,146.62,210.01,320.78,234.15,37.8,152.37,193.33,91.7,168.59,67.83,20.45
11/10/2023,186.4,369.67,541.21,147.25,245.25,55.39666667,146.43,151.41,142.95,291.59,101.39,56.72,52.59,267.79,106.11,88.27,35.71,267.31,186.71,149.02,213.63,325.51,239.68,38.86,154.38,196.65,92.81,169.96,68.74,20.76
11/13/2023,184.8,366.68,542.57,147.63,244.67,55.89333333,145.78,152.46,144,288.07,102.47,56.93,52.23,269.2,104.2,89.44,35.82,266.69,186.51,148.1,215.28,326.91,241.67,38.23,154.34,204.54,92.69,171,68.53,20.17
11/14/2023,187.44,370.27,540.46,147.66,246.94,55.88333333,148.44,152.12,145.05,303.63,102.17,57.1,53.17,271.49,105.75,91.07,35.88,270.02,190.24,150.41,221.18,338.72,247.86,39.41,156.91,207.47,94.97,168.7,70.38,21.09
11/15/2023,188.01,369.67,538.41,148.8,248.11,56.59333333,149.74,151.42,145.56,308.19,101.35,57.21,53.28,270.39,107.82,93.93,36,273.03,189.55,152.58,219.42,337.6,251.09,40.61,159.43,208.71,96.82,169.54,70.87,21.55
11/16/2023,189.71,376.17,539.82,150.1,248.57,52.01333333,151.45,152.83,141.77,306.44,101.99,57.15,48.04,276.12,107.61,94.51,36.18,269,190.71,153.06,221.45,336.67,248.21,43.35,159.05,206.6,95.71,171.69,70.59,20.75
